trade_id,entry_time,node,pair,direction,score,mode,entry_price,entry_atr,margin,risk_usd,max_mfe,max_mae,exit_time,gross_r,net_r,exit_type,friction,final_balance
3255,2026-01-19 19:00:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.6246314,HARVESTER,1.38698,0.0001435714285713858,0.04600623869200324,0.0023003119346001618,0.0,2.646766169155345,2026-01-19 19:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.11317534718232794
3256,2026-01-19 19:05:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.6386812,HARVESTER,184.072,0.020714285714289207,0.04527013887293117,0.0022635069436465587,2.993103448274556,0.0,2026-01-19 19:10:00+00:00,0.25,0.2,TARGET,0.05,0.11362804857105725
3257,2026-01-19 19:06:00+00:00,NZD_USD__monday__new_york,NZD_USD,LONG,0.6359798000000001,HARVESTER,0.5795,0.0001,0.04527013887293117,0.0022635069436465587,0.5999999999994898,1.2000000000000899,2026-01-19 19:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.11272264579359863
3258,2026-01-19 19:10:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.6696212,HARVESTER,0.79723,0.00011571428571431421,0.04508905831743945,0.0022544529158719726,0.43209876543194475,0.259259259258975,2026-01-19 19:15:00+00:00,0.25,0.2,TARGET,0.05,0.11317353637677302
3259,2026-01-19 19:10:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.6696212,HARVESTER,0.79723,0.00011571428571431421,0.04508905831743945,0.0022544529158719726,0.43209876543194475,0.259259259258975,2026-01-19 19:15:00+00:00,0.25,0.2,TARGET,0.05,0.11362442695994741
3260,2026-01-19 19:15:00+00:00,NZD_USD__monday__new_york,NZD_USD,SHORT,0.6528586,HARVESTER,0.57936,0.00011071428571428938,0.04544977078397897,0.0022724885391989485,0.7225806451609862,0.0,2026-01-19 19:20:00+00:00,0.25,0.2,TARGET,0.05,0.1140789246677872
3261,2026-01-19 19:15:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.6152467999999999,HARVESTER,0.7972,0.00011571428571431421,0.04544977078397897,0.0022724885391989485,0.0,0.51851851851795,2026-01-19 19:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.11316992925210762
3262,2026-01-19 19:20:00+00:00,NZD_USD__monday__new_york,NZD_USD,SHORT,0.7150445999999999,HARVESTER,0.57929,0.00010285714285714263,0.045267971700843054,0.0022633985850421525,0.0,0.680555555555698,2026-01-19 19:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.11226456981809076
3263,2026-01-19 19:20:00+00:00,USD_JPY__monday__new_york,USD_JPY,LONG,0.6945666,HARVESTER,158.106,0.01328571428572088,0.045267971700843054,0.0022633985850421525,0.5268817204302225,1.1290322580629288,2026-01-19 19:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.1113592103840739
3265,2026-01-19 19:25:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.7171084,HARVESTER,184.136,0.020714285714287177,0.04454368415362956,0.002227184207681478,0.0,1.351724137930533,2026-01-19 19:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.11046833670100131
3264,2026-01-19 19:25:00+00:00,EUR_USD__monday__new_york,EUR_USD,LONG,0.7282741999999999,HARVESTER,1.16462,0.00012071428571428353,0.04454368415362956,0.002227184207681478,0.16568047337203004,0.8284023668638291,2026-01-19 19:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10957746301792873
3266,2026-01-19 19:30:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.680834,HARVESTER,0.79722,0.0001,0.04418733468040052,0.002209366734020026,0.20000000000020002,0.5999999999994898,2026-01-19 19:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10869371632432072
3267,2026-01-19 19:35:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.6686846000000001,HARVESTER,0.7972,0.0001,0.043477486529728285,0.0021738743264864144,0.0,3.1999999999998696,2026-01-19 19:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10782416659372615
3268,2026-01-19 19:35:00+00:00,USD_JPY__monday__new_york,USD_JPY,SHORT,0.6304768000000001,HARVESTER,158.081,0.013357142857145732,0.043477486529728285,0.0021738743264864144,0.1497326203194105,1.1229946524072818,2026-01-19 19:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10695461686313158
3269,2026-01-19 19:41:00+00:00,NZD_USD__monday__new_york,NZD_USD,SHORT,0.6459514,HARVESTER,0.5792,0.0001,0.042781846745252636,0.002139092337262632,0.8000000000008001,0.1999999999990898,2026-01-19 19:50:00+00:00,0.25,0.2,TARGET,0.05,0.10738243533058411
3270,2026-01-19 19:41:00+00:00,NZD_USD__monday__new_york,NZD_USD,SHORT,0.6459514,HARVESTER,0.5792,0.0001,0.042781846745252636,0.002139092337262632,0.8000000000008001,0.1999999999990898,2026-01-19 19:50:00+00:00,0.25,0.2,TARGET,0.05,0.10781025379803665
3271,2026-01-19 19:50:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,SHORT,0.6754508,HARVESTER,91.555,0.013928571428568912,0.043124101519214655,0.002156205075960733,0.3589743589751176,0.35897435897409735,2026-01-19 19:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10694777176765236
3272,2026-01-19 19:51:00+00:00,NZD_USD__monday__new_york,NZD_USD,SHORT,0.672403,HARVESTER,0.57918,0.0001,0.043124101519214655,0.002156205075960733,0.49999999999994493,0.3999999999992898,2026-01-19 19:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10608528973726807
3273,2026-01-19 19:55:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6357178,HARVESTER,0.92844,0.0001,0.042434115894907226,0.0021217057947453613,0.6000000000006,0.49999999999994493,2026-01-19 20:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10523660741936992
3274,2026-01-19 19:55:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.6357178,HARVESTER,0.92844,0.0001,0.042434115894907226,0.0021217057947453613,0.6000000000006,0.49999999999994493,2026-01-19 20:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10438792510147178
3275,2026-01-19 20:00:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.6490791999999999,HARVESTER,0.79736,0.00010500000000000589,0.041755170040588714,0.0020877585020294357,0.0,2.476190476190699,2026-01-19 20:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10355282170066
3276,2026-01-19 20:01:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.6711542,HARVESTER,0.79734,0.00010500000000000589,0.041755170040588714,0.0020877585020294357,0.0,2.666666666666012,2026-01-19 20:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10271771829984823
3277,2026-01-19 20:05:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.6644818,HARVESTER,212.26,0.021285714285710355,0.04108708731993929,0.0020543543659969645,2.8187919463093523,0.0,2026-01-19 20:10:00+00:00,0.25,0.2,TARGET,0.05,0.10312858917304762
3278,2026-01-19 20:05:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.6644818,HARVESTER,212.26,0.021285714285710355,0.04108708731993929,0.0020543543659969645,2.8187919463093523,0.0,2026-01-19 20:10:00+00:00,0.25,0.2,TARGET,0.05,0.10353946004624702
3279,2026-01-19 20:10:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.7125254,HARVESTER,1.38706,0.00012285714285713883,0.041415784018498804,0.0020707892009249403,0.6511627906983469,0.0,2026-01-19 20:15:00+00:00,0.25,0.2,TARGET,0.05,0.10395361788643201
3280,2026-01-19 20:10:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.7125254,HARVESTER,1.38706,0.00012285714285713883,0.041415784018498804,0.0020707892009249403,0.6511627906983469,0.0,2026-01-19 20:15:00+00:00,0.25,0.2,TARGET,0.05,0.104367775726617
3281,2026-01-19 20:15:00+00:00,NZD_USD__monday__new_york,NZD_USD,LONG,0.7263986,HARVESTER,0.57922,0.00011357142857142717,0.041747110290646795,0.00208735551453234,1.2327044025159937,0.0,2026-01-19 20:20:00+00:00,0.25,0.2,TARGET,0.05,0.10478524682952346
3282,2026-01-19 20:15:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.7130178,HARVESTER,184.114,0.017500000000000324,0.041747110290646795,0.00208735551453234,0.7999999999989328,0.0,2026-01-19 20:20:00+00:00,0.25,0.2,TARGET,0.05,0.10520271793242993
3284,2026-01-19 20:20:00+00:00,NZD_USD__monday__new_york,NZD_USD,LONG,0.7240586,HARVESTER,0.57936,0.00010214285714286017,0.042081087172971966,0.0021040543586485984,0.5874125874131575,0.0,2026-01-19 20:25:00+00:00,0.25,0.2,TARGET,0.05,0.10562352880415965
3283,2026-01-19 20:20:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,LONG,0.7577022,HARVESTER,91.618,0.015428571428569984,0.042081087172971966,0.0021040543586485984,0.19444444444447,0.5185185185182797,2026-01-19 20:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10478190706070022
3285,2026-01-19 20:25:00+00:00,EUR_USD__monday__new_york,EUR_USD,LONG,0.6641958,HARVESTER,1.16426,0.0001,0.04224941152166386,0.002112470576083193,0.9999999999998899,0.0,2026-01-19 20:30:00+00:00,0.25,0.2,TARGET,0.05,0.10520440117591685
3286,2026-01-19 20:30:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.6198322,HARVESTER,0.79748,0.0001,0.04208176047036674,0.002104088023518337,0.0,0.49999999999994493,2026-01-19 20:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10436276596650952
3287,2026-01-19 20:31:00+00:00,EUR_USD__monday__new_york,EUR_USD,LONG,0.6053694000000001,HARVESTER,1.16434,0.0001,0.04208176047036674,0.002104088023518337,0.9999999999998899,0.1999999999990898,2026-01-19 20:40:00+00:00,0.25,0.2,TARGET,0.05,0.10478358357121319
3288,2026-01-19 20:36:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.6637266,HARVESTER,184.112,0.016142857142857077,0.04174510638660381,0.0020872553193301904,0.6194690265498723,0.24778761061889254,2026-01-19 20:40:00+00:00,0.25,0.2,TARGET,0.05,0.10520103463507922
3290,2026-01-19 20:41:00+00:00,EUR_USD__monday__new_york,EUR_USD,LONG,0.6634133999999999,HARVESTER,1.16444,0.0001,0.0420804138540317,0.0021040206927015847,0.0,0.9999999999998899,2026-01-19 20:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.1043594263579986
3289,2026-01-19 20:41:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.6827856,HARVESTER,0.79747,0.0001,0.0420804138540317,0.0021040206927015847,0.2999999999997449,1.0999999999994348,2026-01-19 20:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10351781808091796
3291,2026-01-19 20:45:00+00:00,GBP_USD__monday__new_york,GBP_USD,LONG,0.6991844,HARVESTER,1.34279,0.0001,0.041743770543199436,0.0020871885271599717,0.0,0.700000000000145,2026-01-19 20:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10268294267005397
3292,2026-01-19 20:50:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.6519244000000001,HARVESTER,184.13,0.015499999999998895,0.041073177068021584,0.0020536588534010793,1.0322580645156305,0.6451612903220398,2026-01-19 20:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10186147912869353
3293,2026-01-19 20:50:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.6519244000000001,HARVESTER,184.13,0.015499999999998895,0.041073177068021584,0.0020536588534010793,1.0322580645156305,0.6451612903220398,2026-01-19 20:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.1010400155873331
3294,2026-01-19 20:55:00+00:00,NZD_USD__monday__new_york,NZD_USD,LONG,0.7213845999999999,HARVESTER,0.5795,0.00010285714285714263,0.040416006234933244,0.002020800311746662,0.3888888888892787,0.583333333333918,2026-01-19 21:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.10023169546263443
3295,2026-01-19 20:55:00+00:00,NZD_USD__monday__new_york,NZD_USD,LONG,0.7213845999999999,HARVESTER,0.5795,0.00010285714285714263,0.040416006234933244,0.002020800311746662,0.3888888888892787,0.583333333333918,2026-01-19 21:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.09942337533793576
3296,2026-01-19 21:00:00+00:00,GBP_JPY__monday__new_york,GBP_JPY,LONG,0.6780646,HARVESTER,212.348,0.019714285714284432,0.039769350135174304,0.001988467506758715,0.0,1.623188405797749,2026-01-19 21:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.09862798833523227
3297,2026-01-19 21:00:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.6599958,HARVESTER,184.152,0.01671428571428229,0.039769350135174304,0.001988467506758715,0.0,1.1965811965803534,2026-01-19 21:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.09783260133252879
3298,2026-01-19 21:05:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.7335822000000001,HARVESTER,0.79743,0.0001,0.03913304053301152,0.001956652026650576,0.0,0.900000000000345,2026-01-19 21:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.09704994052186856
3299,2026-01-19 21:05:00+00:00,EUR_USD__monday__new_york,EUR_USD,LONG,0.6622036,HARVESTER,1.16455,0.0001,0.03913304053301152,0.001956652026650576,0.0,0.9999999999998899,2026-01-19 21:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.09626727971120834
3300,2026-01-19 21:10:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.6697034000000001,HARVESTER,1.38702,0.00010642857142857081,0.03850691188448334,0.0019253455942241668,1.127516778524624,0.1879194630863942,2026-01-19 21:15:00+00:00,0.25,0.2,TARGET,0.05,0.09665234883005318
3301,2026-01-19 21:10:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.6697034000000001,HARVESTER,1.38702,0.00010642857142857081,0.03850691188448334,0.0019253455942241668,1.127516778524624,0.1879194630863942,2026-01-19 21:15:00+00:00,0.25,0.2,TARGET,0.05,0.09703741794889802
3302,2026-01-19 21:15:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,LONG,0.6117748000000001,HARVESTER,91.62,0.01814285714285648,0.03881496717955921,0.0019407483589779604,0.7716535433068831,0.38582677165383317,2026-01-19 21:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.09626111860530684
3303,2026-01-19 21:15:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,LONG,0.6117748000000001,HARVESTER,91.62,0.01814285714285648,0.03881496717955921,0.0019407483589779604,0.7716535433068831,0.38582677165383317,2026-01-19 21:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.09548481926171566
3304,2026-01-19 21:20:00+00:00,AUD_JPY__monday__new_york,AUD_JPY,SHORT,0.7040287999999999,HARVESTER,106.158,0.011071428571427637,0.03819392770468626,0.0019096963852343132,1.4451612903231852,0.0,2026-01-19 21:25:00+00:00,0.25,0.2,TARGET,0.05,0.09586675853876253
3305,2026-01-19 21:20:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,LONG,0.6725424,HARVESTER,91.623,0.015428571428570998,0.03819392770468626,0.0019096963852343132,1.8796296296294461,0.0,2026-01-19 21:25:00+00:00,0.25,0.2,TARGET,0.05,0.0962486978158094
3306,2026-01-19 21:25:00+00:00,NZD_JPY__monday__new_york,NZD_JPY,LONG,0.6755732,HARVESTER,91.644,0.015142857142856363,0.03849947912632376,0.001924973956316188,5.5471698113203125,0.0,2026-01-19 21:30:00+00:00,0.25,0.2,TARGET,0.05,0.09663369260707264
3307,2026-01-19 21:25:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.6512874,HARVESTER,0.79736,0.0001,0.03849947912632376,0.001924973956316188,0.0,1.40000000000029,2026-01-19 21:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.09586370302454617
3308,2026-01-19 21:30:00+00:00,USD_JPY__monday__new_york,USD_JPY,LONG,0.6770436,HARVESTER,158.135,0.014571428571425063,0.03834548120981847,0.0019172740604909233,0.0,1.1666666666666667,2026-01-19 21:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.0950967934003498
3309,2026-01-19 21:30:00+00:00,USD_JPY__monday__new_york,USD_JPY,LONG,0.6770436,HARVESTER,158.135,0.014571428571425063,0.03834548120981847,0.0019172740604909233,0.0,1.1666666666666667,2026-01-19 21:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.09432988377615342
3310,2026-01-19 21:35:00+00:00,NZD_USD__monday__new_york,NZD_USD,LONG,0.7086214,HARVESTER,0.58009,0.00014785714285714402,0.03773195351046137,0.0018865976755230685,1.690821256038448,0.33816425120768956,2026-01-19 21:40:00+00:00,0.25,0.2,TARGET,0.05,0.09470720331125804
3312,2026-01-19 21:40:00+00:00,NZD_USD__monday__new_york,NZD_USD,LONG,0.6423618,HARVESTER,0.58014,0.00016500000000000244,0.037882881324503216,0.0018941440662251607,0.727272727272771,0.6060606060605304,2026-01-19 21:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.09394954568476797
3311,2026-01-19 21:35:00+00:00,USD_JPY__monday__new_york,USD_JPY,SHORT,0.6973008,HARVESTER,158.118,0.013857142857139999,0.03773195351046137,0.0018865976755230685,0.14432989690588435,0.4329896907217552,2026-01-19 21:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.09319490661455875
3313,2026-01-19 21:45:00+00:00,USD_CHF__monday__new_york,USD_CHF,SHORT,0.6870562,HARVESTER,0.79734,0.0001,0.03757981827390719,0.0018789909136953595,0.40000000000040004,2.0999999999993246,2026-01-19 21:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.0924433102490806
3314,2026-01-19 21:50:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.6807380000000001,HARVESTER,184.148,0.019499999999997693,0.0372779626458235,0.0018638981322911749,0.9230769230770672,0.05128205128230221,2026-01-19 21:55:00+00:00,0.25,0.2,TARGET,0.05,0.09281608987553884
3315,2026-01-19 21:55:00+00:00,NZD_USD__monday__new_york,NZD_USD,SHORT,0.6949786,HARVESTER,0.57996,0.000180714285714288,0.03712643595021554,0.0018563217975107768,0.7747035573124036,0.0,2026-01-19 22:00:00+00:00,0.25,0.2,TARGET,0.05,0.093187354235041
3316,2026-01-19 21:55:00+00:00,USD_CAD__monday__new_york,USD_CAD,LONG,0.6663425999999999,HARVESTER,1.38696,0.0001535714285714196,0.03712643595021554,0.0018563217975107768,0.0,1.106976744186134,2026-01-19 22:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,0.0924448255160367
3317,2026-01-25 22:34:00+00:00,AUD_JPY__monday__sydney,AUD_JPY,SHORT,0.7947716,HARVESTER,107.228,0.08749999999999858,0.036977930206414676,0.0018488965103207339,2.148571428571328,0.022857142857252367,2026-01-25 22:35:00+00:00,0.25,0.2,TARGET,0.05,0.09281460481810085
3318,2026-01-25 22:34:00+00:00,AUD_JPY__monday__asia,AUD_JPY,SHORT,0.7943543999999999,HARVESTER,107.228,0.08749999999999858,0.036977930206414676,0.0018488965103207339,2.148571428571328,0.022857142857252367,2026-01-25 22:35:00+00:00,0.25,0.2,TARGET,0.05,0.093184384120165
3319,2026-01-25 22:35:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.777431,HARVESTER,155.03,0.16342857142857423,0.037273753648066,0.0018636876824033,3.928321678321586,0.0,2026-01-25 22:40:00+00:00,0.25,0.2,TARGET,0.05,0.09355712165664566
