pair,weekday,session,quarter,data_present,surrogate_trial_count,status
EUR_JPY,thursday,NY,Q2,True,0,DATA_ONLY
EUR_JPY,thursday,NY,Q3,True,12,PARTIAL_SURROGATE
EUR_JPY,thursday,NY,Q4,True,0,DATA_ONLY
EUR_JPY,friday,ASIA,Q1,True,0,DATA_ONLY
EUR_JPY,friday,ASIA,Q2,True,0,DATA_ONLY
EUR_JPY,friday,ASIA,Q3,True,12,PARTIAL_SURROGATE
EUR_JPY,friday,ASIA,Q4,True,0,DATA_ONLY
EUR_JPY,friday,LONDON,Q1,True,0,DATA_ONLY
EUR_JPY,friday,LONDON,Q2,True,8,PARTIAL_SURROGATE
EUR_JPY,friday,LONDON,Q3,True,8,PARTIAL_SURROGATE
EUR_JPY,friday,LONDON,Q4,True,0,DATA_ONLY
EUR_JPY,friday,NY,Q1,True,0,DATA_ONLY
EUR_JPY,friday,NY,Q2,True,0,DATA_ONLY
EUR_JPY,friday,NY,Q3,True,12,PARTIAL_SURROGATE
EUR_JPY,friday,NY,Q4,True,0,DATA_ONLY
EUR_USD,monday,ASIA,Q1,True,0,DATA_ONLY
EUR_USD,monday,ASIA,Q2,True,0,DATA_ONLY
EUR_USD,monday,ASIA,Q3,True,0,DATA_ONLY
EUR_USD,monday,ASIA,Q4,True,0,DATA_ONLY
EUR_USD,monday,LONDON,Q1,True,0,SOLVED_BASE
EUR_USD,monday,LONDON,Q2,True,0,SOLVED_BASE
EUR_USD,monday,LONDON,Q3,True,0,SOLVED_BASE
EUR_USD,monday,LONDON,Q4,True,0,SOLVED_BASE
EUR_USD,monday,NY,Q1,True,8,PARTIAL_SURROGATE
EUR_USD,monday,NY,Q2,True,0,DATA_ONLY
EUR_USD,monday,NY,Q3,True,0,DATA_ONLY
EUR_USD,monday,NY,Q4,True,0,DATA_ONLY
EUR_USD,tuesday,ASIA,Q1,True,0,DATA_ONLY
EUR_USD,tuesday,ASIA,Q2,True,0,DATA_ONLY
EUR_USD,tuesday,ASIA,Q3,True,0,DATA_ONLY
EUR_USD,tuesday,ASIA,Q4,True,0,DATA_ONLY
EUR_USD,tuesday,LONDON,Q1,True,0,DATA_ONLY
EUR_USD,tuesday,LONDON,Q2,True,0,DATA_ONLY
EUR_USD,tuesday,LONDON,Q3,True,0,DATA_ONLY
EUR_USD,tuesday,LONDON,Q4,True,0,DATA_ONLY
EUR_USD,tuesday,NY,Q1,True,8,PARTIAL_SURROGATE
EUR_USD,tuesday,NY,Q2,True,0,DATA_ONLY
EUR_USD,tuesday,NY,Q3,True,0,DATA_ONLY
EUR_USD,tuesday,NY,Q4,True,0,DATA_ONLY
EUR_USD,wednesday,ASIA,Q1,True,0,DATA_ONLY
EUR_USD,wednesday,ASIA,Q2,True,0,DATA_ONLY
EUR_USD,wednesday,ASIA,Q3,True,0,DATA_ONLY
EUR_USD,wednesday,ASIA,Q4,True,0,DATA_ONLY
EUR_USD,wednesday,LONDON,Q1,True,0,DATA_ONLY
EUR_USD,wednesday,LONDON,Q2,True,0,DATA_ONLY
EUR_USD,wednesday,LONDON,Q3,True,0,DATA_ONLY
EUR_USD,wednesday,LONDON,Q4,True,0,DATA_ONLY
EUR_USD,wednesday,NY,Q1,True,8,PARTIAL_SURROGATE
EUR_USD,wednesday,NY,Q2,True,0,DATA_ONLY
EUR_USD,wednesday,NY,Q3,True,0,DATA_ONLY
EUR_USD,wednesday,NY,Q4,True,0,DATA_ONLY
EUR_USD,thursday,ASIA,Q1,True,0,DATA_ONLY
EUR_USD,thursday,ASIA,Q2,True,0,DATA_ONLY
EUR_USD,thursday,ASIA,Q3,True,0,DATA_ONLY
EUR_USD,thursday,ASIA,Q4,True,0,DATA_ONLY
EUR_USD,thursday,LONDON,Q1,True,0,DATA_ONLY
EUR_USD,thursday,LONDON,Q2,True,0,DATA_ONLY
EUR_USD,thursday,LONDON,Q3,True,0,DATA_ONLY
EUR_USD,thursday,LONDON,Q4,True,0,DATA_ONLY
EUR_USD,thursday,NY,Q1,True,8,PARTIAL_SURROGATE
EUR_USD,thursday,NY,Q2,True,0,DATA_ONLY
EUR_USD,thursday,NY,Q3,True,0,DATA_ONLY
EUR_USD,thursday,NY,Q4,True,0,DATA_ONLY
EUR_USD,friday,ASIA,Q1,True,0,DATA_ONLY
EUR_USD,friday,ASIA,Q2,True,0,DATA_ONLY
EUR_USD,friday,ASIA,Q3,True,0,DATA_ONLY
EUR_USD,friday,ASIA,Q4,True,0,DATA_ONLY
EUR_USD,friday,LONDON,Q1,True,0,DATA_ONLY
EUR_USD,friday,LONDON,Q2,True,0,DATA_ONLY
EUR_USD,friday,LONDON,Q3,True,0,DATA_ONLY
EUR_USD,friday,LONDON,Q4,True,0,DATA_ONLY
EUR_USD,friday,NY,Q1,True,8,PARTIAL_SURROGATE
EUR_USD,friday,NY,Q2,True,0,DATA_ONLY
EUR_USD,friday,NY,Q3,True,0,DATA_ONLY
EUR_USD,friday,NY,Q4,True,0,DATA_ONLY
GBP_JPY,monday,ASIA,Q1,True,0,DATA_ONLY
GBP_JPY,monday,ASIA,Q2,True,0,DATA_ONLY
GBP_JPY,monday,ASIA,Q3,True,8,PARTIAL_SURROGATE
GBP_JPY,monday,ASIA,Q4,True,0,DATA_ONLY
GBP_JPY,monday,LONDON,Q1,True,8,PARTIAL_SURROGATE
GBP_JPY,monday,LONDON,Q2,True,12,PARTIAL_SURROGATE
GBP_JPY,monday,LONDON,Q3,True,0,DATA_ONLY
GBP_JPY,monday,LONDON,Q4,True,0,DATA_ONLY
GBP_JPY,monday,NY,Q1,True,0,DATA_ONLY
GBP_JPY,monday,NY,Q2,True,0,DATA_ONLY
GBP_JPY,monday,NY,Q3,True,0,DATA_ONLY
GBP_JPY,monday,NY,Q4,True,0,DATA_ONLY
GBP_JPY,tuesday,ASIA,Q1,True,0,DATA_ONLY
GBP_JPY,tuesday,ASIA,Q2,True,0,DATA_ONLY
GBP_JPY,tuesday,ASIA,Q3,True,8,PARTIAL_SURROGATE
GBP_JPY,tuesday,ASIA,Q4,True,0,DATA_ONLY
GBP_JPY,tuesday,LONDON,Q1,True,8,PARTIAL_SURROGATE
GBP_JPY,tuesday,LONDON,Q2,True,12,PARTIAL_SURROGATE
GBP_JPY,tuesday,LONDON,Q3,True,0,DATA_ONLY
GBP_JPY,tuesday,LONDON,Q4,True,0,DATA_ONLY
GBP_JPY,tuesday,NY,Q1,True,0,DATA_ONLY
GBP_JPY,tuesday,NY,Q2,True,0,DATA_ONLY
GBP_JPY,tuesday,NY,Q3,True,0,DATA_ONLY
GBP_JPY,tuesday,NY,Q4,True,0,DATA_ONLY
GBP_JPY,wednesday,ASIA,Q1,True,0,DATA_ONLY
GBP_JPY,wednesday,ASIA,Q2,True,0,DATA_ONLY
GBP_JPY,wednesday,ASIA,Q3,True,8,PARTIAL_SURROGATE
GBP_JPY,wednesday,ASIA,Q4,True,0,DATA_ONLY
GBP_JPY,wednesday,LONDON,Q1,True,8,PARTIAL_SURROGATE
GBP_JPY,wednesday,LONDON,Q2,True,12,PARTIAL_SURROGATE
GBP_JPY,wednesday,LONDON,Q3,True,0,DATA_ONLY
GBP_JPY,wednesday,LONDON,Q4,True,0,DATA_ONLY
GBP_JPY,wednesday,NY,Q1,True,0,DATA_ONLY
GBP_JPY,wednesday,NY,Q2,True,0,DATA_ONLY
GBP_JPY,wednesday,NY,Q3,True,0,DATA_ONLY
GBP_JPY,wednesday,NY,Q4,True,0,DATA_ONLY
GBP_JPY,thursday,ASIA,Q1,True,0,DATA_ONLY
GBP_JPY,thursday,ASIA,Q2,True,0,DATA_ONLY
GBP_JPY,thursday,ASIA,Q3,True,8,PARTIAL_SURROGATE
GBP_JPY,thursday,ASIA,Q4,True,0,DATA_ONLY
GBP_JPY,thursday,LONDON,Q1,True,8,PARTIAL_SURROGATE
GBP_JPY,thursday,LONDON,Q2,True,12,PARTIAL_SURROGATE
GBP_JPY,thursday,LONDON,Q3,True,0,DATA_ONLY
GBP_JPY,thursday,LONDON,Q4,True,0,DATA_ONLY
GBP_JPY,thursday,NY,Q1,True,0,DATA_ONLY
GBP_JPY,thursday,NY,Q2,True,0,DATA_ONLY
GBP_JPY,thursday,NY,Q3,True,0,DATA_ONLY
GBP_JPY,thursday,NY,Q4,True,0,DATA_ONLY
GBP_JPY,friday,ASIA,Q1,True,0,DATA_ONLY
GBP_JPY,friday,ASIA,Q2,True,0,DATA_ONLY
GBP_JPY,friday,ASIA,Q3,True,8,PARTIAL_SURROGATE
GBP_JPY,friday,ASIA,Q4,True,0,DATA_ONLY
GBP_JPY,friday,LONDON,Q1,True,8,PARTIAL_SURROGATE
GBP_JPY,friday,LONDON,Q2,True,12,PARTIAL_SURROGATE
GBP_JPY,friday,LONDON,Q3,True,0,DATA_ONLY
GBP_JPY,friday,LONDON,Q4,True,0,DATA_ONLY
GBP_JPY,friday,NY,Q1,True,0,DATA_ONLY
GBP_JPY,friday,NY,Q2,True,0,DATA_ONLY
GBP_JPY,friday,NY,Q3,True,0,DATA_ONLY
GBP_JPY,friday,NY,Q4,True,0,DATA_ONLY
GBP_USD,monday,ASIA,Q1,True,8,PARTIAL_SURROGATE
GBP_USD,monday,ASIA,Q2,True,0,DATA_ONLY
GBP_USD,monday,ASIA,Q3,True,0,DATA_ONLY
GBP_USD,monday,ASIA,Q4,True,12,PARTIAL_SURROGATE
GBP_USD,monday,LONDON,Q1,True,0,DATA_ONLY
GBP_USD,monday,LONDON,Q2,True,0,DATA_ONLY
GBP_USD,monday,LONDON,Q3,True,0,DATA_ONLY
GBP_USD,monday,LONDON,Q4,True,0,DATA_ONLY
GBP_USD,monday,NY,Q1,True,0,DATA_ONLY
GBP_USD,monday,NY,Q2,True,0,DATA_ONLY
GBP_USD,monday,NY,Q3,True,0,DATA_ONLY
GBP_USD,monday,NY,Q4,True,0,DATA_ONLY
GBP_USD,tuesday,ASIA,Q1,True,8,PARTIAL_SURROGATE
GBP_USD,tuesday,ASIA,Q2,True,0,DATA_ONLY
GBP_USD,tuesday,ASIA,Q3,True,0,DATA_ONLY
GBP_USD,tuesday,ASIA,Q4,True,12,PARTIAL_SURROGATE
GBP_USD,tuesday,LONDON,Q1,True,0,DATA_ONLY
GBP_USD,tuesday,LONDON,Q2,True,0,DATA_ONLY
GBP_USD,tuesday,LONDON,Q3,True,0,DATA_ONLY
GBP_USD,tuesday,LONDON,Q4,True,0,DATA_ONLY
GBP_USD,tuesday,NY,Q1,True,0,DATA_ONLY
GBP_USD,tuesday,NY,Q2,True,0,DATA_ONLY
GBP_USD,tuesday,NY,Q3,True,0,DATA_ONLY
GBP_USD,tuesday,NY,Q4,True,0,DATA_ONLY
GBP_USD,wednesday,ASIA,Q1,True,8,PARTIAL_SURROGATE
GBP_USD,wednesday,ASIA,Q2,True,0,DATA_ONLY
GBP_USD,wednesday,ASIA,Q3,True,0,DATA_ONLY
GBP_USD,wednesday,ASIA,Q4,True,12,PARTIAL_SURROGATE
GBP_USD,wednesday,LONDON,Q1,True,0,DATA_ONLY
GBP_USD,wednesday,LONDON,Q2,True,0,DATA_ONLY
GBP_USD,wednesday,LONDON,Q3,True,0,DATA_ONLY
GBP_USD,wednesday,LONDON,Q4,True,0,DATA_ONLY
GBP_USD,wednesday,NY,Q1,True,0,DATA_ONLY
GBP_USD,wednesday,NY,Q2,True,0,DATA_ONLY
GBP_USD,wednesday,NY,Q3,True,0,DATA_ONLY
GBP_USD,wednesday,NY,Q4,True,0,DATA_ONLY
GBP_USD,thursday,ASIA,Q1,True,8,PARTIAL_SURROGATE
GBP_USD,thursday,ASIA,Q2,True,0,DATA_ONLY
GBP_USD,thursday,ASIA,Q3,True,0,DATA_ONLY
GBP_USD,thursday,ASIA,Q4,True,12,PARTIAL_SURROGATE
GBP_USD,thursday,LONDON,Q1,True,0,DATA_ONLY
GBP_USD,thursday,LONDON,Q2,True,0,DATA_ONLY
GBP_USD,thursday,LONDON,Q3,True,0,DATA_ONLY
GBP_USD,thursday,LONDON,Q4,True,0,DATA_ONLY
GBP_USD,thursday,NY,Q1,True,0,DATA_ONLY
GBP_USD,thursday,NY,Q2,True,0,DATA_ONLY
GBP_USD,thursday,NY,Q3,True,0,DATA_ONLY
GBP_USD,thursday,NY,Q4,True,0,DATA_ONLY
GBP_USD,friday,ASIA,Q1,True,8,PARTIAL_SURROGATE
GBP_USD,friday,ASIA,Q2,True,0,DATA_ONLY
GBP_USD,friday,ASIA,Q3,True,0,DATA_ONLY
GBP_USD,friday,ASIA,Q4,True,12,PARTIAL_SURROGATE
GBP_USD,friday,LONDON,Q1,True,0,DATA_ONLY
GBP_USD,friday,LONDON,Q2,True,0,DATA_ONLY
GBP_USD,friday,LONDON,Q3,True,0,DATA_ONLY
GBP_USD,friday,LONDON,Q4,True,0,DATA_ONLY
GBP_USD,friday,NY,Q1,True,0,DATA_ONLY
GBP_USD,friday,NY,Q2,True,0,DATA_ONLY
GBP_USD,friday,NY,Q3,True,0,DATA_ONLY
GBP_USD,friday,NY,Q4,True,0,DATA_ONLY
NZD_JPY,monday,ASIA,Q1,True,0,DATA_ONLY
NZD_JPY,monday,ASIA,Q2,True,0,DATA_ONLY
NZD_JPY,monday,ASIA,Q3,True,0,DATA_ONLY
NZD_JPY,monday,ASIA,Q4,True,0,DATA_ONLY
NZD_JPY,monday,LONDON,Q1,True,0,DATA_ONLY
NZD_JPY,monday,LONDON,Q2,True,0,DATA_ONLY
NZD_JPY,monday,LONDON,Q3,True,12,PARTIAL_SURROGATE
NZD_JPY,monday,LONDON,Q4,True,0,DATA_ONLY
NZD_JPY,monday,NY,Q1,True,0,DATA_ONLY
NZD_JPY,monday,NY,Q2,True,0,DATA_ONLY
NZD_JPY,monday,NY,Q3,True,0,DATA_ONLY
NZD_JPY,monday,NY,Q4,True,0,DATA_ONLY
NZD_JPY,tuesday,ASIA,Q1,True,0,DATA_ONLY
NZD_JPY,tuesday,ASIA,Q2,True,0,DATA_ONLY
NZD_JPY,tuesday,ASIA,Q3,True,0,DATA_ONLY
NZD_JPY,tuesday,ASIA,Q4,True,0,DATA_ONLY
NZD_JPY,tuesday,LONDON,Q1,True,0,DATA_ONLY
NZD_JPY,tuesday,LONDON,Q2,True,0,DATA_ONLY
NZD_JPY,tuesday,LONDON,Q3,True,12,PARTIAL_SURROGATE
NZD_JPY,tuesday,LONDON,Q4,True,0,DATA_ONLY
NZD_JPY,tuesday,NY,Q1,True,0,DATA_ONLY
NZD_JPY,tuesday,NY,Q2,True,0,DATA_ONLY
NZD_JPY,tuesday,NY,Q3,True,0,DATA_ONLY
NZD_JPY,tuesday,NY,Q4,True,0,DATA_ONLY
NZD_JPY,wednesday,ASIA,Q1,True,0,DATA_ONLY
NZD_JPY,wednesday,ASIA,Q2,True,0,DATA_ONLY
NZD_JPY,wednesday,ASIA,Q3,True,0,DATA_ONLY
NZD_JPY,wednesday,ASIA,Q4,True,0,DATA_ONLY
NZD_JPY,wednesday,LONDON,Q1,True,0,DATA_ONLY
NZD_JPY,wednesday,LONDON,Q2,True,0,DATA_ONLY
NZD_JPY,wednesday,LONDON,Q3,True,12,PARTIAL_SURROGATE
NZD_JPY,wednesday,LONDON,Q4,True,0,DATA_ONLY
NZD_JPY,wednesday,NY,Q1,True,0,DATA_ONLY
NZD_JPY,wednesday,NY,Q2,True,0,DATA_ONLY
NZD_JPY,wednesday,NY,Q3,True,0,DATA_ONLY
NZD_JPY,wednesday,NY,Q4,True,0,DATA_ONLY
NZD_JPY,thursday,ASIA,Q1,True,0,DATA_ONLY
NZD_JPY,thursday,ASIA,Q2,True,0,DATA_ONLY
NZD_JPY,thursday,ASIA,Q3,True,0,DATA_ONLY
NZD_JPY,thursday,ASIA,Q4,True,0,DATA_ONLY
NZD_JPY,thursday,LONDON,Q1,True,0,DATA_ONLY
NZD_JPY,thursday,LONDON,Q2,True,0,DATA_ONLY
NZD_JPY,thursday,LONDON,Q3,True,12,PARTIAL_SURROGATE
NZD_JPY,thursday,LONDON,Q4,True,0,DATA_ONLY
NZD_JPY,thursday,NY,Q1,True,0,DATA_ONLY
NZD_JPY,thursday,NY,Q2,True,0,DATA_ONLY
NZD_JPY,thursday,NY,Q3,True,0,DATA_ONLY
NZD_JPY,thursday,NY,Q4,True,0,DATA_ONLY
NZD_JPY,friday,ASIA,Q1,True,0,DATA_ONLY
NZD_JPY,friday,ASIA,Q2,True,0,DATA_ONLY
NZD_JPY,friday,ASIA,Q3,True,0,DATA_ONLY
NZD_JPY,friday,ASIA,Q4,True,0,DATA_ONLY
NZD_JPY,friday,LONDON,Q1,True,0,DATA_ONLY
NZD_JPY,friday,LONDON,Q2,True,0,DATA_ONLY
NZD_JPY,friday,LONDON,Q3,True,12,PARTIAL_SURROGATE
NZD_JPY,friday,LONDON,Q4,True,0,DATA_ONLY
NZD_JPY,friday,NY,Q1,True,0,DATA_ONLY
NZD_JPY,friday,NY,Q2,True,0,DATA_ONLY
NZD_JPY,friday,NY,Q3,True,0,DATA_ONLY
NZD_JPY,friday,NY,Q4,True,0,DATA_ONLY
NZD_USD,monday,ASIA,Q1,True,12,PARTIAL_SURROGATE
NZD_USD,monday,ASIA,Q2,True,0,DATA_ONLY
NZD_USD,monday,ASIA,Q3,True,8,PARTIAL_SURROGATE
NZD_USD,monday,ASIA,Q4,True,0,DATA_ONLY
NZD_USD,monday,LONDON,Q1,True,0,DATA_ONLY
NZD_USD,monday,LONDON,Q2,True,0,DATA_ONLY
NZD_USD,monday,LONDON,Q3,True,0,DATA_ONLY
NZD_USD,monday,LONDON,Q4,True,8,PARTIAL_SURROGATE
NZD_USD,monday,NY,Q1,True,0,DATA_ONLY
NZD_USD,monday,NY,Q2,True,0,DATA_ONLY
NZD_USD,monday,NY,Q3,True,12,PARTIAL_SURROGATE
NZD_USD,monday,NY,Q4,True,0,DATA_ONLY
NZD_USD,tuesday,ASIA,Q1,True,12,PARTIAL_SURROGATE
NZD_USD,tuesday,ASIA,Q2,True,0,DATA_ONLY
NZD_USD,tuesday,ASIA,Q3,True,8,PARTIAL_SURROGATE
NZD_USD,tuesday,ASIA,Q4,True,0,DATA_ONLY
NZD_USD,tuesday,LONDON,Q1,True,0,DATA_ONLY
NZD_USD,tuesday,LONDON,Q2,True,0,DATA_ONLY
NZD_USD,tuesday,LONDON,Q3,True,0,DATA_ONLY
NZD_USD,tuesday,LONDON,Q4,True,8,PARTIAL_SURROGATE
NZD_USD,tuesday,NY,Q1,True,0,DATA_ONLY
NZD_USD,tuesday,NY,Q2,True,0,DATA_ONLY
NZD_USD,tuesday,NY,Q3,True,12,PARTIAL_SURROGATE
NZD_USD,tuesday,NY,Q4,True,0,DATA_ONLY
NZD_USD,wednesday,ASIA,Q1,True,12,PARTIAL_SURROGATE
NZD_USD,wednesday,ASIA,Q2,True,0,DATA_ONLY
NZD_USD,wednesday,ASIA,Q3,True,8,PARTIAL_SURROGATE
NZD_USD,wednesday,ASIA,Q4,True,0,DATA_ONLY
NZD_USD,wednesday,LONDON,Q1,True,0,DATA_ONLY
NZD_USD,wednesday,LONDON,Q2,True,0,DATA_ONLY
NZD_USD,wednesday,LONDON,Q3,True,0,DATA_ONLY
NZD_USD,wednesday,LONDON,Q4,True,8,PARTIAL_SURROGATE
NZD_USD,wednesday,NY,Q1,True,0,DATA_ONLY
NZD_USD,wednesday,NY,Q2,True,0,DATA_ONLY
NZD_USD,wednesday,NY,Q3,True,12,PARTIAL_SURROGATE
NZD_USD,wednesday,NY,Q4,True,0,DATA_ONLY
NZD_USD,thursday,ASIA,Q1,True,12,PARTIAL_SURROGATE
NZD_USD,thursday,ASIA,Q2,True,0,DATA_ONLY
NZD_USD,thursday,ASIA,Q3,True,8,PARTIAL_SURROGATE
NZD_USD,thursday,ASIA,Q4,True,0,DATA_ONLY
NZD_USD,thursday,LONDON,Q1,True,0,DATA_ONLY
NZD_USD,thursday,LONDON,Q2,True,0,DATA_ONLY
NZD_USD,thursday,LONDON,Q3,True,0,DATA_ONLY
NZD_USD,thursday,LONDON,Q4,True,8,PARTIAL_SURROGATE
NZD_USD,thursday,NY,Q1,True,0,DATA_ONLY
NZD_USD,thursday,NY,Q2,True,0,DATA_ONLY
NZD_USD,thursday,NY,Q3,True,12,PARTIAL_SURROGATE
NZD_USD,thursday,NY,Q4,True,0,DATA_ONLY
NZD_USD,friday,ASIA,Q1,True,12,PARTIAL_SURROGATE
NZD_USD,friday,ASIA,Q2,True,0,DATA_ONLY
NZD_USD,friday,ASIA,Q3,True,8,PARTIAL_SURROGATE
NZD_USD,friday,ASIA,Q4,True,0,DATA_ONLY
NZD_USD,friday,LONDON,Q1,True,0,DATA_ONLY
NZD_USD,friday,LONDON,Q2,True,0,DATA_ONLY
NZD_USD,friday,LONDON,Q3,True,0,DATA_ONLY
NZD_USD,friday,LONDON,Q4,True,8,PARTIAL_SURROGATE
NZD_USD,friday,NY,Q1,True,0,DATA_ONLY
NZD_USD,friday,NY,Q2,True,0,DATA_ONLY
NZD_USD,friday,NY,Q3,True,12,PARTIAL_SURROGATE
NZD_USD,friday,NY,Q4,True,0,DATA_ONLY
USD_CAD,monday,ASIA,Q1,True,0,DATA_ONLY
USD_CAD,monday,ASIA,Q2,True,0,DATA_ONLY
USD_CAD,monday,ASIA,Q3,True,0,DATA_ONLY
USD_CAD,monday,ASIA,Q4,True,0,DATA_ONLY
USD_CAD,monday,LONDON,Q1,True,0,DATA_ONLY
USD_CAD,monday,LONDON,Q2,True,0,DATA_ONLY
USD_CAD,monday,LONDON,Q3,True,12,PARTIAL_SURROGATE
USD_CAD,monday,LONDON,Q4,True,0,DATA_ONLY
USD_CAD,monday,NY,Q1,True,0,DATA_ONLY
USD_CAD,monday,NY,Q2,True,0,DATA_ONLY
USD_CAD,monday,NY,Q3,True,0,DATA_ONLY
USD_CAD,monday,NY,Q4,True,0,DATA_ONLY
USD_CAD,tuesday,ASIA,Q1,True,0,DATA_ONLY
USD_CAD,tuesday,ASIA,Q2,True,0,DATA_ONLY
USD_CAD,tuesday,ASIA,Q3,True,0,DATA_ONLY
USD_CAD,tuesday,ASIA,Q4,True,0,DATA_ONLY
USD_CAD,tuesday,LONDON,Q1,True,0,DATA_ONLY
USD_CAD,tuesday,LONDON,Q2,True,0,DATA_ONLY
USD_CAD,tuesday,LONDON,Q3,True,12,PARTIAL_SURROGATE
USD_CAD,tuesday,LONDON,Q4,True,0,DATA_ONLY
USD_CAD,tuesday,NY,Q1,True,0,DATA_ONLY
USD_CAD,tuesday,NY,Q2,True,0,DATA_ONLY
USD_CAD,tuesday,NY,Q3,True,0,DATA_ONLY
USD_CAD,tuesday,NY,Q4,True,0,DATA_ONLY
USD_CAD,wednesday,ASIA,Q1,True,0,DATA_ONLY
USD_CAD,wednesday,ASIA,Q2,True,0,DATA_ONLY
USD_CAD,wednesday,ASIA,Q3,True,0,DATA_ONLY
USD_CAD,wednesday,ASIA,Q4,True,0,DATA_ONLY
USD_CAD,wednesday,LONDON,Q1,True,0,DATA_ONLY
USD_CAD,wednesday,LONDON,Q2,True,0,DATA_ONLY
USD_CAD,wednesday,LONDON,Q3,True,12,PARTIAL_SURROGATE
USD_CAD,wednesday,LONDON,Q4,True,0,DATA_ONLY
USD_CAD,wednesday,NY,Q1,True,0,DATA_ONLY
USD_CAD,wednesday,NY,Q2,True,0,DATA_ONLY
USD_CAD,wednesday,NY,Q3,True,0,DATA_ONLY
USD_CAD,wednesday,NY,Q4,True,0,DATA_ONLY
USD_CAD,thursday,ASIA,Q1,True,0,DATA_ONLY
USD_CAD,thursday,ASIA,Q2,True,0,DATA_ONLY
USD_CAD,thursday,ASIA,Q3,True,0,DATA_ONLY
USD_CAD,thursday,ASIA,Q4,True,0,DATA_ONLY
USD_CAD,thursday,LONDON,Q1,True,0,DATA_ONLY
USD_CAD,thursday,LONDON,Q2,True,0,DATA_ONLY
USD_CAD,thursday,LONDON,Q3,True,12,PARTIAL_SURROGATE
USD_CAD,thursday,LONDON,Q4,True,0,DATA_ONLY
USD_CAD,thursday,NY,Q1,True,0,DATA_ONLY
USD_CAD,thursday,NY,Q2,True,0,DATA_ONLY
USD_CAD,thursday,NY,Q3,True,0,DATA_ONLY
USD_CAD,thursday,NY,Q4,True,0,DATA_ONLY
USD_CAD,friday,ASIA,Q1,True,0,DATA_ONLY
USD_CAD,friday,ASIA,Q2,True,0,DATA_ONLY
USD_CAD,friday,ASIA,Q3,True,0,DATA_ONLY
USD_CAD,friday,ASIA,Q4,True,0,DATA_ONLY
USD_CAD,friday,LONDON,Q1,True,0,DATA_ONLY
USD_CAD,friday,LONDON,Q2,True,0,DATA_ONLY
USD_CAD,friday,LONDON,Q3,True,12,PARTIAL_SURROGATE
USD_CAD,friday,LONDON,Q4,True,0,DATA_ONLY
USD_CAD,friday,NY,Q1,True,0,DATA_ONLY
USD_CAD,friday,NY,Q2,True,0,DATA_ONLY
USD_CAD,friday,NY,Q3,True,0,DATA_ONLY
USD_CAD,friday,NY,Q4,True,0,DATA_ONLY
USD_CHF,monday,ASIA,Q1,True,8,PARTIAL_SURROGATE
USD_CHF,monday,ASIA,Q2,True,12,PARTIAL_SURROGATE
USD_CHF,monday,ASIA,Q3,True,8,PARTIAL_SURROGATE
USD_CHF,monday,ASIA,Q4,True,8,PARTIAL_SURROGATE
USD_CHF,monday,LONDON,Q1,True,0,DATA_ONLY
USD_CHF,monday,LONDON,Q2,True,0,DATA_ONLY
USD_CHF,monday,LONDON,Q3,True,8,PARTIAL_SURROGATE
USD_CHF,monday,LONDON,Q4,True,0,DATA_ONLY
USD_CHF,monday,NY,Q1,True,8,PARTIAL_SURROGATE
USD_CHF,monday,NY,Q2,True,0,DATA_ONLY
USD_CHF,monday,NY,Q3,True,8,PARTIAL_SURROGATE
USD_CHF,monday,NY,Q4,True,0,DATA_ONLY
USD_CHF,tuesday,ASIA,Q1,True,8,PARTIAL_SURROGATE
USD_CHF,tuesday,ASIA,Q2,True,12,PARTIAL_SURROGATE
USD_CHF,tuesday,ASIA,Q3,True,8,PARTIAL_SURROGATE
USD_CHF,tuesday,ASIA,Q4,True,8,PARTIAL_SURROGATE
USD_CHF,tuesday,LONDON,Q1,True,0,DATA_ONLY
USD_CHF,tuesday,LONDON,Q2,True,0,DATA_ONLY
USD_CHF,tuesday,LONDON,Q3,True,8,PARTIAL_SURROGATE
USD_CHF,tuesday,LONDON,Q4,True,0,DATA_ONLY
USD_CHF,tuesday,NY,Q1,True,8,PARTIAL_SURROGATE
USD_CHF,tuesday,NY,Q2,True,0,DATA_ONLY
USD_CHF,tuesday,NY,Q3,True,8,PARTIAL_SURROGATE
USD_CHF,tuesday,NY,Q4,True,0,DATA_ONLY
USD_CHF,wednesday,ASIA,Q1,True,8,PARTIAL_SURROGATE
USD_CHF,wednesday,ASIA,Q2,True,12,PARTIAL_SURROGATE
USD_CHF,wednesday,ASIA,Q3,True,8,PARTIAL_SURROGATE
USD_CHF,wednesday,ASIA,Q4,True,8,PARTIAL_SURROGATE
USD_CHF,wednesday,LONDON,Q1,True,0,DATA_ONLY
USD_CHF,wednesday,LONDON,Q2,True,0,DATA_ONLY
USD_CHF,wednesday,LONDON,Q3,True,8,PARTIAL_SURROGATE
USD_CHF,wednesday,LONDON,Q4,True,0,DATA_ONLY
USD_CHF,wednesday,NY,Q1,True,8,PARTIAL_SURROGATE
USD_CHF,wednesday,NY,Q2,True,0,DATA_ONLY
USD_CHF,wednesday,NY,Q3,True,8,PARTIAL_SURROGATE
USD_CHF,wednesday,NY,Q4,True,0,DATA_ONLY
USD_CHF,thursday,ASIA,Q1,True,8,PARTIAL_SURROGATE
USD_CHF,thursday,ASIA,Q2,True,12,PARTIAL_SURROGATE
USD_CHF,thursday,ASIA,Q3,True,8,PARTIAL_SURROGATE
