trade_id,cluster_id,entry_time,exit_time,direction,distance,entry_mode,static_pips,aee_pips,static_R,aee_R,static_reason,aee_reason
T0927,SHORT_2.5_004,2024-01-15T13:07:00.000000000Z,2024-01-15T13:07:00.000000000Z,SHORT,2.5,harvester,2.5,1.40000000000029,1.0,0.560000000000116,TP_HIT,HARVEST
T0928,SHORT_2.5_004,2024-01-15T13:10:00.000000000Z,2024-01-15T13:10:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0929,SHORT_2.5_004,2024-01-15T13:13:00.000000000Z,2024-01-15T13:13:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0930,SHORT_2.5_004,2024-01-15T13:16:00.000000000Z,2024-01-15T13:16:00.000000000Z,SHORT,2.5,harvester,-2.5,5.1000000000001044,-1.0,2.040000000000042,SL_HIT,HOLD
T0931,SHORT_2.5_004,2024-01-15T13:19:00.000000000Z,2024-01-15T13:19:00.000000000Z,SHORT,2.5,harvester,2.5,0.5000000000010552,1.0,0.20000000000042206,TP_HIT,HARVEST
T0932,SHORT_2.5_004,2024-01-15T13:22:00.000000000Z,2024-01-15T13:22:00.000000000Z,SHORT,2.5,harvester,-2.5,7.0000000000014495,-1.0,2.80000000000058,SL_HIT,HOLD
T0933,SHORT_2.5_004,2024-01-15T13:25:00.000000000Z,2024-01-15T13:25:00.000000000Z,SHORT,2.5,harvester,-2.5,4.999999999999449,-1.0,1.9999999999997797,SL_HIT,HOLD
T0934,SHORT_2.5_004,2024-01-15T13:31:00.000000000Z,2024-01-15T13:31:00.000000000Z,SHORT,2.5,harvester,2.5,6.099999999999994,1.0,2.4399999999999977,TP_HIT,DECAY_EXIT
T0935,SHORT_2.5_004,2024-01-15T13:34:00.000000000Z,2024-01-15T13:34:00.000000000Z,SHORT,2.5,harvester,2.5,6.500000000000394,1.0,2.6000000000001577,TP_HIT,DECAY_EXIT
T0936,SHORT_2.5_004,2024-01-15T13:37:00.000000000Z,2024-01-15T13:37:00.000000000Z,SHORT,2.5,harvester,2.5,3.6999999999998145,1.0,1.4799999999999258,TP_HIT,DECAY_EXIT
T0937,SHORT_2.5_004,2024-01-15T13:40:00.000000000Z,2024-01-15T13:40:00.000000000Z,SHORT,2.5,harvester,2.5,3.7999999999982492,1.0,1.5199999999992997,TP_HIT,DECAY_EXIT
T0938,SHORT_2.5_004,2024-01-15T13:43:00.000000000Z,2024-01-15T13:43:00.000000000Z,SHORT,2.5,harvester,2.5,3.9999999999995595,1.0,1.5999999999998238,TP_HIT,DECAY_EXIT
T0939,SHORT_2.5_004,2024-01-15T14:03:00.000000000Z,2024-01-15T14:03:00.000000000Z,SHORT,2.5,harvester,2.5,1.9999999999997797,1.0,0.7999999999999119,TP_HIT,DECAY_EXIT
T0940,SHORT_2.5_004,2024-01-15T14:06:00.000000000Z,2024-01-15T14:06:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,DECAY_EXIT
T0941,SHORT_2.5_004,2024-01-15T14:09:00.000000000Z,2024-01-15T14:09:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,DECAY_EXIT
T0942,SHORT_2.5_004,2024-01-15T14:12:00.000000000Z,2024-01-15T14:12:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0943,SHORT_2.5_004,2024-01-15T14:15:00.000000000Z,2024-01-15T14:15:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,DECAY_EXIT
T0944,SHORT_2.5_004,2024-01-15T14:24:00.000000000Z,2024-01-15T14:24:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0945,SHORT_2.5_004,2024-01-15T14:27:00.000000000Z,2024-01-15T14:27:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0946,SHORT_2.5_004,2024-01-15T14:30:00.000000000Z,2024-01-15T14:30:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0947,SHORT_2.5_004,2024-01-15T15:01:00.000000000Z,2024-01-15T15:01:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0948,SHORT_2.5_004,2024-01-15T15:04:00.000000000Z,2024-01-15T15:04:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0949,SHORT_2.5_004,2024-01-15T15:07:00.000000000Z,2024-01-15T15:07:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0950,SHORT_2.5_004,2024-01-15T15:10:00.000000000Z,2024-01-15T15:10:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0951,SHORT_2.5_004,2024-01-15T15:13:00.000000000Z,2024-01-15T15:13:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0952,SHORT_2.5_004,2024-01-15T15:16:00.000000000Z,2024-01-15T15:16:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0953,SHORT_2.5_004,2024-01-15T15:19:00.000000000Z,2024-01-15T15:19:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0954,SHORT_2.5_004,2024-01-15T15:22:00.000000000Z,2024-01-15T15:22:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0955,SHORT_2.5_004,2024-01-15T15:25:00.000000000Z,2024-01-15T15:25:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0956,SHORT_2.5_004,2024-01-15T15:28:00.000000000Z,2024-01-15T15:28:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0957,SHORT_2.5_004,2024-01-15T15:31:00.000000000Z,2024-01-15T15:31:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0958,SHORT_2.5_004,2024-01-15T15:34:00.000000000Z,2024-01-15T15:34:00.000000000Z,SHORT,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0959,SHORT_2.5_004,2024-01-15T15:37:00.000000000Z,2024-01-15T15:37:00.000000000Z,SHORT,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0960,SHORT_2.5_005,2024-01-15T15:57:00.000000000Z,2024-01-15T15:57:00.000000000Z,SHORT,2.5,harvester,2.5,0.6000000000017103,1.0,0.2400000000006841,TP_HIT,HARVEST
T0961,SHORT_2.5_005,2024-01-15T16:00:00.000000000Z,2024-01-15T16:00:00.000000000Z,SHORT,2.5,harvester,2.5,3.4999999999985043,1.0,1.3999999999994017,TP_HIT,HOLD
T0962,SHORT_2.5_005,2024-01-15T16:27:00.000000000Z,2024-01-15T16:27:00.000000000Z,SHORT,2.5,harvester,2.5,4.3999999999999595,1.0,1.7599999999999838,TP_HIT,HOLD
T0963,SHORT_2.5_005,2024-01-15T16:30:00.000000000Z,2024-01-15T16:30:00.000000000Z,SHORT,2.5,harvester,2.5,4.500000000000615,1.0,1.8000000000002458,TP_HIT,HOLD
T0964,SHORT_2.5_005,2024-01-15T16:33:00.000000000Z,2024-01-15T16:33:00.000000000Z,SHORT,2.5,harvester,2.5,2.4000000000001798,1.0,0.9600000000000719,TP_HIT,HOLD
T0965,SHORT_2.5_005,2024-01-15T16:36:00.000000000Z,2024-01-15T16:36:00.000000000Z,SHORT,2.5,harvester,2.1999999999988695,2.1999999999988695,0.8799999999995478,0.8799999999995478,TIMEOUT,HOLD
T0966,SHORT_2.5_005,2024-01-15T16:39:00.000000000Z,2024-01-15T16:39:00.000000000Z,SHORT,2.5,harvester,1.7999999999984695,1.7999999999984695,0.7199999999993878,0.7199999999993878,TIMEOUT,HOLD
T0967,SHORT_3.5_001,2024-01-15T08:03:00.000000000Z,2024-01-15T08:03:00.000000000Z,SHORT,3.5,harvester,3.5,13.399999999998968,1.0,3.828571428571134,TP_HIT,HOLD
T0968,SHORT_3.5_001,2024-01-15T08:06:00.000000000Z,2024-01-15T08:06:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,PANIC
T0969,SHORT_3.5_001,2024-01-15T08:09:00.000000000Z,2024-01-15T08:09:00.000000000Z,SHORT,3.5,harvester,3.5,15.000000000000568,1.0,4.285714285714448,TP_HIT,HOLD
T0970,SHORT_3.5_001,2024-01-15T08:12:00.000000000Z,2024-01-15T08:12:00.000000000Z,SHORT,3.5,harvester,3.5,16.300000000000203,1.0,4.657142857142915,TP_HIT,HOLD
T0971,SHORT_3.5_001,2024-01-15T08:15:00.000000000Z,2024-01-15T08:15:00.000000000Z,SHORT,3.5,harvester,3.5,15.400000000000968,1.0,4.400000000000277,TP_HIT,HOLD
T0972,SHORT_3.5_001,2024-01-15T08:18:00.000000000Z,2024-01-15T08:18:00.000000000Z,SHORT,3.5,harvester,3.5,14.799999999999258,1.0,4.228571428571216,TP_HIT,HOLD
T0973,SHORT_3.5_001,2024-01-15T08:21:00.000000000Z,2024-01-15T08:21:00.000000000Z,SHORT,3.5,harvester,3.5,17.399999999998528,1.0,4.9714285714281505,TP_HIT,HOLD
T0974,SHORT_3.5_001,2024-01-15T08:24:00.000000000Z,2024-01-15T08:24:00.000000000Z,SHORT,3.5,harvester,3.5,23.100000000000342,1.0,6.600000000000098,TP_HIT,HOLD
T0975,SHORT_3.5_001,2024-01-15T08:27:00.000000000Z,2024-01-15T08:27:00.000000000Z,SHORT,3.5,harvester,3.5,21.500000000000963,1.0,6.142857142857418,TP_HIT,HOLD
T0976,SHORT_3.5_001,2024-01-15T08:30:00.000000000Z,2024-01-15T08:30:00.000000000Z,SHORT,3.5,harvester,3.5,20.600000000001728,1.0,5.885714285714779,TP_HIT,HOLD
T0977,SHORT_3.5_001,2024-01-15T08:33:00.000000000Z,2024-01-15T08:33:00.000000000Z,SHORT,3.5,harvester,3.5,20.499999999998852,1.0,5.857142857142529,TP_HIT,HOLD
T0978,SHORT_3.5_001,2024-01-15T08:36:00.000000000Z,2024-01-15T08:36:00.000000000Z,SHORT,3.5,harvester,3.5,21.000000000002128,1.0,6.000000000000608,TP_HIT,HOLD
T0979,SHORT_3.5_001,2024-01-15T08:39:00.000000000Z,2024-01-15T08:39:00.000000000Z,SHORT,3.5,harvester,3.5,25.500000000000522,1.0,7.285714285714435,TP_HIT,HOLD
T0980,SHORT_3.5_001,2024-01-15T08:42:00.000000000Z,2024-01-15T08:42:00.000000000Z,SHORT,3.5,harvester,3.5,25.200000000000777,1.0,7.200000000000222,TP_HIT,HOLD
T0981,SHORT_3.5_001,2024-01-15T08:45:00.000000000Z,2024-01-15T08:45:00.000000000Z,SHORT,3.5,harvester,3.5,22.699999999999942,1.0,6.485714285714269,TP_HIT,HOLD
T0982,SHORT_3.5_001,2024-01-15T08:48:00.000000000Z,2024-01-15T08:48:00.000000000Z,SHORT,3.5,harvester,3.5,22.299999999999542,1.0,6.37142857142844,TP_HIT,HOLD
T0983,SHORT_3.5_001,2024-01-15T09:00:00.000000000Z,2024-01-15T09:00:00.000000000Z,SHORT,3.5,harvester,3.5,20.299999999999763,1.0,5.799999999999932,TP_HIT,HOLD
T0984,SHORT_3.5_001,2024-01-15T09:03:00.000000000Z,2024-01-15T09:03:00.000000000Z,SHORT,3.5,harvester,3.5,18.299999999999983,1.0,5.228571428571423,TP_HIT,HOLD
T0985,SHORT_3.5_001,2024-01-15T09:06:00.000000000Z,2024-01-15T09:06:00.000000000Z,SHORT,3.5,harvester,3.5,20.300000000001983,1.0,5.8000000000005665,TP_HIT,HOLD
T0986,SHORT_3.5_001,2024-01-15T09:09:00.000000000Z,2024-01-15T09:09:00.000000000Z,SHORT,3.5,harvester,3.5,18.699999999998163,1.0,5.342857142856618,TP_HIT,HOLD
T0987,SHORT_3.5_001,2024-01-15T09:16:00.000000000Z,2024-01-15T09:16:00.000000000Z,SHORT,3.5,harvester,3.5,12.300000000000644,1.0,3.514285714285898,TP_HIT,DECAY_EXIT
T0988,SHORT_3.5_001,2024-01-15T09:19:00.000000000Z,2024-01-15T09:19:00.000000000Z,SHORT,3.5,harvester,3.5,12.300000000000644,1.0,3.514285714285898,TP_HIT,DECAY_EXIT
T0989,SHORT_3.5_001,2024-01-15T09:22:00.000000000Z,2024-01-15T09:22:00.000000000Z,SHORT,3.5,harvester,3.5,13.600000000000279,1.0,3.885714285714365,TP_HIT,DECAY_EXIT
T0990,SHORT_3.5_001,2024-01-15T09:25:00.000000000Z,2024-01-15T09:25:00.000000000Z,SHORT,3.5,harvester,3.5,12.100000000001554,1.0,3.457142857143301,TP_HIT,DECAY_EXIT
T0991,SHORT_3.5_001,2024-01-15T09:28:00.000000000Z,2024-01-15T09:28:00.000000000Z,SHORT,3.5,harvester,3.5,12.900000000000134,1.0,3.6857142857143237,TP_HIT,DECAY_EXIT
T0992,SHORT_3.5_001,2024-01-15T09:31:00.000000000Z,2024-01-15T09:31:00.000000000Z,SHORT,3.5,harvester,3.5,13.300000000000534,1.0,3.8000000000001526,TP_HIT,DECAY_EXIT
T0993,SHORT_3.5_001,2024-01-15T09:34:00.000000000Z,2024-01-15T09:34:00.000000000Z,SHORT,3.5,harvester,3.5,11.100000000001664,1.0,3.171428571429047,TP_HIT,DECAY_EXIT
T0994,SHORT_3.5_001,2024-01-15T09:37:00.000000000Z,2024-01-15T09:37:00.000000000Z,SHORT,3.5,harvester,3.5,5.300000000001415,1.0,1.5142857142861186,TP_HIT,DECAY_EXIT
T0995,SHORT_3.5_001,2024-01-15T09:40:00.000000000Z,2024-01-15T09:40:00.000000000Z,SHORT,3.5,harvester,3.5,5.9000000000009045,1.0,1.6857142857145442,TP_HIT,DECAY_EXIT
T0996,SHORT_3.5_001,2024-01-15T09:43:00.000000000Z,2024-01-15T09:43:00.000000000Z,SHORT,3.5,harvester,3.5,5.700000000001815,1.0,1.628571428571947,TP_HIT,DECAY_EXIT
T0997,SHORT_3.5_001,2024-01-15T09:46:00.000000000Z,2024-01-15T09:46:00.000000000Z,SHORT,3.5,harvester,3.5,5.399999999999849,1.0,1.5428571428570999,TP_HIT,DECAY_EXIT
T0998,SHORT_3.5_001,2024-01-15T09:49:00.000000000Z,2024-01-15T09:49:00.000000000Z,SHORT,3.5,harvester,3.5,5.9000000000009045,1.0,1.6857142857145442,TP_HIT,DECAY_EXIT
T0999,SHORT_3.5_001,2024-01-15T09:52:00.000000000Z,2024-01-15T09:52:00.000000000Z,SHORT,3.5,harvester,3.5,3.900000000001125,1.0,1.1142857142860356,TP_HIT,DECAY_EXIT
T1000,SHORT_3.5_001,2024-01-15T09:55:00.000000000Z,2024-01-15T09:55:00.000000000Z,SHORT,3.5,harvester,3.5,6.900000000000794,1.0,1.9714285714287985,TP_HIT,DECAY_EXIT
T1001,SHORT_3.5_001,2024-01-15T09:58:00.000000000Z,2024-01-15T09:58:00.000000000Z,SHORT,3.5,harvester,3.5,4.900000000001015,1.0,1.40000000000029,TP_HIT,DECAY_EXIT
T1002,SHORT_3.5_001,2024-01-15T10:01:00.000000000Z,2024-01-15T10:01:00.000000000Z,SHORT,3.5,harvester,3.5,3.00000000000189,1.0,0.8571428571433971,TP_HIT,DECAY_EXIT
T1003,SHORT_3.5_001,2024-01-15T10:04:00.000000000Z,2024-01-15T10:04:00.000000000Z,SHORT,3.5,harvester,3.5,-0.5999999999994898,1.0,-0.17142857142842566,TP_HIT,DECAY_EXIT
T1004,SHORT_3.5_001,2024-01-15T10:07:00.000000000Z,2024-01-15T10:07:00.000000000Z,SHORT,3.5,harvester,3.5,0.40000000000040004,1.0,0.11428571428582858,TP_HIT,DECAY_EXIT
T1005,SHORT_3.5_001,2024-01-15T10:10:00.000000000Z,2024-01-15T10:10:00.000000000Z,SHORT,3.5,harvester,3.5,-1.80000000000069,1.0,-0.5142857142859114,TP_HIT,DECAY_EXIT
T1006,SHORT_3.5_001,2024-01-15T10:13:00.000000000Z,2024-01-15T10:13:00.000000000Z,SHORT,3.5,harvester,3.5,-3.2999999999994145,1.0,-0.9428571428569755,TP_HIT,DECAY_EXIT
T1007,SHORT_3.5_001,2024-01-15T10:16:00.000000000Z,2024-01-15T10:16:00.000000000Z,SHORT,3.5,harvester,-3.5,0.6999999999979245,-1.0,0.199999999999407,SL_HIT,HARVEST
T1008,SHORT_3.5_002,2024-01-15T11:29:00.000000000Z,2024-01-15T11:29:00.000000000Z,SHORT,3.5,harvester,3.5,-3.5,1.0,-1.0,TP_HIT,PANIC
T1009,SHORT_3.5_002,2024-01-15T11:32:00.000000000Z,2024-01-15T11:32:00.000000000Z,SHORT,3.5,harvester,3.5,-3.5,1.0,-1.0,TP_HIT,PANIC
T1010,SHORT_3.5_002,2024-01-15T11:35:00.000000000Z,2024-01-15T11:35:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,PANIC
T1011,SHORT_3.5_002,2024-01-15T11:38:00.000000000Z,2024-01-15T11:38:00.000000000Z,SHORT,3.5,harvester,3.5,-3.5,1.0,-1.0,TP_HIT,PANIC
T1012,SHORT_3.5_002,2024-01-15T11:41:00.000000000Z,2024-01-15T11:41:00.000000000Z,SHORT,3.5,harvester,3.5,-3.5,1.0,-1.0,TP_HIT,PANIC
T1013,SHORT_3.5_002,2024-01-15T11:44:00.000000000Z,2024-01-15T11:44:00.000000000Z,SHORT,3.5,harvester,3.5,-3.5,1.0,-1.0,TP_HIT,PANIC
T1014,SHORT_3.5_002,2024-01-15T11:47:00.000000000Z,2024-01-15T11:47:00.000000000Z,SHORT,3.5,harvester,3.5,-3.5,1.0,-1.0,TP_HIT,PANIC
T1015,SHORT_3.5_002,2024-01-15T11:50:00.000000000Z,2024-01-15T11:50:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,PANIC
T1016,SHORT_3.5_003,2024-01-15T12:04:00.000000000Z,2024-01-15T12:04:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,PANIC
T1017,SHORT_3.5_003,2024-01-15T12:07:00.000000000Z,2024-01-15T12:07:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,PANIC
T1018,SHORT_3.5_003,2024-01-15T12:10:00.000000000Z,2024-01-15T12:10:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,PANIC
T1019,SHORT_3.5_003,2024-01-15T12:13:00.000000000Z,2024-01-15T12:13:00.000000000Z,SHORT,3.5,harvester,3.5,2.9999999999996696,1.0,0.8571428571427627,TP_HIT,DECAY_EXIT
T1020,SHORT_3.5_003,2024-01-15T12:16:00.000000000Z,2024-01-15T12:16:00.000000000Z,SHORT,3.5,harvester,3.5,3.4999999999985043,1.0,0.9999999999995727,TP_HIT,DECAY_EXIT
T1021,SHORT_3.5_003,2024-01-15T12:19:00.000000000Z,2024-01-15T12:19:00.000000000Z,SHORT,3.5,harvester,3.5,3.0999999999981043,1.0,0.8857142857137441,TP_HIT,DECAY_EXIT
T1022,SHORT_3.5_003,2024-01-15T12:22:00.000000000Z,2024-01-15T12:22:00.000000000Z,SHORT,3.5,harvester,3.5,-3.5,1.0,-1.0,TP_HIT,PANIC
T1023,SHORT_3.5_003,2024-01-15T12:25:00.000000000Z,2024-01-15T12:25:00.000000000Z,SHORT,3.5,harvester,3.5,-3.5,1.0,-1.0,TP_HIT,PANIC
T1024,SHORT_3.5_003,2024-01-15T12:28:00.000000000Z,2024-01-15T12:28:00.000000000Z,SHORT,3.5,harvester,3.5,-3.5,1.0,-1.0,TP_HIT,PANIC
T1025,SHORT_3.5_003,2024-01-15T12:31:00.000000000Z,2024-01-15T12:31:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,PANIC
T1026,SHORT_3.5_003,2024-01-15T12:34:00.000000000Z,2024-01-15T12:34:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,PANIC
T1027,SHORT_3.5_003,2024-01-15T12:37:00.000000000Z,2024-01-15T12:37:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,PANIC
T1028,SHORT_3.5_003,2024-01-15T12:40:00.000000000Z,2024-01-15T12:40:00.000000000Z,SHORT,3.5,harvester,3.5,4.3999999999999595,1.0,1.2571428571428456,TP_HIT,DECAY_EXIT
T1029,SHORT_3.5_003,2024-01-15T12:43:00.000000000Z,2024-01-15T12:43:00.000000000Z,SHORT,3.5,harvester,3.5,5.599999999998939,1.0,1.599999999999697,TP_HIT,DECAY_EXIT
T1030,SHORT_3.5_003,2024-01-15T12:46:00.000000000Z,2024-01-15T12:46:00.000000000Z,SHORT,3.5,harvester,-3.5,0.09999999999843467,-1.0,0.028571428570981335,SL_HIT,DECAY_EXIT
T1031,SHORT_3.5_003,2024-01-15T12:49:00.000000000Z,2024-01-15T12:49:00.000000000Z,SHORT,3.5,harvester,3.5,3.8999999999989043,1.0,1.1142857142854012,TP_HIT,DECAY_EXIT
T1032,SHORT_3.5_003,2024-01-15T12:52:00.000000000Z,2024-01-15T12:52:00.000000000Z,SHORT,3.5,harvester,3.5,4.499999999998394,1.0,1.2857142857138268,TP_HIT,DECAY_EXIT
T1033,SHORT_3.5_003,2024-01-15T12:55:00.000000000Z,2024-01-15T12:55:00.000000000Z,SHORT,3.5,harvester,3.5,4.100000000000215,1.0,1.1714285714286328,TP_HIT,DECAY_EXIT
T1034,SHORT_3.5_003,2024-01-15T12:58:00.000000000Z,2024-01-15T12:58:00.000000000Z,SHORT,3.5,harvester,3.5,1.7000000000000348,1.0,0.48571428571429565,TP_HIT,DECAY_EXIT
T1035,SHORT_3.5_003,2024-01-15T13:01:00.000000000Z,2024-01-15T13:01:00.000000000Z,SHORT,3.5,harvester,3.5,0.700000000000145,1.0,0.20000000000004142,TP_HIT,DECAY_EXIT
T1036,SHORT_3.5_003,2024-01-15T13:04:00.000000000Z,2024-01-15T13:04:00.000000000Z,SHORT,3.5,harvester,3.5,-1.9999999999997797,1.0,-0.5714285714285084,TP_HIT,DECAY_EXIT
T1037,SHORT_3.5_003,2024-01-15T13:07:00.000000000Z,2024-01-15T13:07:00.000000000Z,SHORT,3.5,harvester,3.5,1.40000000000029,1.0,0.40000000000008284,TP_HIT,HARVEST
T1038,SHORT_3.5_003,2024-01-15T13:10:00.000000000Z,2024-01-15T13:10:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,PANIC
T1039,SHORT_3.5_003,2024-01-15T13:13:00.000000000Z,2024-01-15T13:13:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,PANIC
T1040,SHORT_3.5_003,2024-01-15T13:16:00.000000000Z,2024-01-15T13:16:00.000000000Z,SHORT,3.5,harvester,-3.5,5.1000000000001044,-1.0,1.457142857142887,SL_HIT,HOLD
T1041,SHORT_3.5_003,2024-01-15T13:19:00.000000000Z,2024-01-15T13:19:00.000000000Z,SHORT,3.5,harvester,3.5,0.5000000000010552,1.0,0.14285714285744433,TP_HIT,HARVEST
T1042,SHORT_3.5_003,2024-01-15T13:22:00.000000000Z,2024-01-15T13:22:00.000000000Z,SHORT,3.5,harvester,-3.5,7.0000000000014495,-1.0,2.0000000000004143,SL_HIT,HOLD
T1043,SHORT_3.5_003,2024-01-15T13:25:00.000000000Z,2024-01-15T13:25:00.000000000Z,SHORT,3.5,harvester,3.5,4.999999999999449,1.0,1.4285714285712712,TP_HIT,HOLD
T1044,SHORT_3.5_003,2024-01-15T13:28:00.000000000Z,2024-01-15T13:28:00.000000000Z,SHORT,3.5,harvester,-3.5,1.9999999999997797,-1.0,0.5714285714285084,SL_HIT,DECAY_EXIT
T1045,SHORT_3.5_003,2024-01-15T13:31:00.000000000Z,2024-01-15T13:31:00.000000000Z,SHORT,3.5,harvester,3.5,6.099999999999994,1.0,1.7428571428571413,TP_HIT,DECAY_EXIT
T1046,SHORT_3.5_003,2024-01-15T13:34:00.000000000Z,2024-01-15T13:34:00.000000000Z,SHORT,3.5,harvester,3.5,6.500000000000394,1.0,1.8571428571429698,TP_HIT,DECAY_EXIT
T1047,SHORT_3.5_003,2024-01-15T13:37:00.000000000Z,2024-01-15T13:37:00.000000000Z,SHORT,3.5,harvester,3.5,3.6999999999998145,1.0,1.057142857142804,TP_HIT,DECAY_EXIT
T1048,SHORT_3.5_003,2024-01-15T13:40:00.000000000Z,2024-01-15T13:40:00.000000000Z,SHORT,3.5,harvester,3.5,3.7999999999982492,1.0,1.0857142857137856,TP_HIT,DECAY_EXIT
T1049,SHORT_3.5_003,2024-01-15T13:43:00.000000000Z,2024-01-15T13:43:00.000000000Z,SHORT,3.5,harvester,3.5,3.9999999999995595,1.0,1.142857142857017,TP_HIT,DECAY_EXIT
T1050,SHORT_3.5_003,2024-01-15T13:50:00.000000000Z,2024-01-15T13:50:00.000000000Z,SHORT,3.5,harvester,3.5,5.399999999999849,1.0,1.5428571428570999,TP_HIT,DECAY_EXIT
T1051,SHORT_3.5_003,2024-01-15T13:53:00.000000000Z,2024-01-15T13:53:00.000000000Z,SHORT,3.5,harvester,3.5,4.299999999999304,1.0,1.22857142857123,TP_HIT,DECAY_EXIT
T1052,SHORT_3.5_003,2024-01-15T13:56:00.000000000Z,2024-01-15T13:56:00.000000000Z,SHORT,3.5,harvester,3.5,4.299999999999304,1.0,1.22857142857123,TP_HIT,DECAY_EXIT
T1053,SHORT_3.5_003,2024-01-15T13:59:00.000000000Z,2024-01-15T13:59:00.000000000Z,SHORT,3.5,harvester,3.5,5.199999999998539,1.0,1.4857142857138683,TP_HIT,DECAY_EXIT
T1054,SHORT_3.5_003,2024-01-15T14:02:00.000000000Z,2024-01-15T14:02:00.000000000Z,SHORT,3.5,harvester,3.5,3.4000000000000696,1.0,0.9714285714285913,TP_HIT,DECAY_EXIT
T1055,SHORT_3.5_003,2024-01-15T14:05:00.000000000Z,2024-01-15T14:05:00.000000000Z,SHORT,3.5,harvester,3.5,-1.80000000000069,1.0,-0.5142857142859114,TP_HIT,DECAY_EXIT
T1056,SHORT_3.5_003,2024-01-15T14:08:00.000000000Z,2024-01-15T14:08:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,PANIC
T1057,SHORT_3.5_003,2024-01-15T14:11:00.000000000Z,2024-01-15T14:11:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,DECAY_EXIT
T1058,SHORT_3.5_003,2024-01-15T14:14:00.000000000Z,2024-01-15T14:14:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,PANIC
T1059,SHORT_3.5_004,2024-01-15T14:24:00.000000000Z,2024-01-15T14:24:00.000000000Z,SHORT,3.5,harvester,-3.5,-3.5,-1.0,-1.0,SL_HIT,PANIC
T1060,SHORT_3.5_004,2024-01-15T14:27:00.000000000Z,2024-01-15T14:27:00.000000000Z,SHORT,3.5,harvester,3.5,-3.5,1.0,-1.0,TP_HIT,PANIC
