cluster_id,distance,direction,timestamp,session,weekday,pre_range_pips,pre_trend_pips,pre_volatility,pre_speed,pre_efficiency,minutes_from_cluster_start,minutes_to_cluster_end,cluster_progress
LONG_1.5_001,1.5,LONG,2024-01-15T08:24:00.000000000Z,london,monday,3.5000000000007248,0.5999999999994898,1.060000000000727,1.2499999999998623,0.05660377358481871,24,0,1.0
LONG_1.5_002,1.5,LONG,2024-01-15T08:32:00.000000000Z,london,monday,5.20000000000076,-2.20000000000109,1.1399999999999189,1.5999999999999348,0.19298245614046022,0,15,0.0
LONG_1.5_002,1.5,LONG,2024-01-15T08:33:00.000000000Z,london,monday,5.20000000000076,-2.80000000000058,1.0799999999999699,1.4249999999998986,0.2592592592593202,1,14,0.06666666666666667
LONG_1.5_002,1.5,LONG,2024-01-15T08:34:00.000000000Z,london,monday,5.20000000000076,-5.20000000000076,0.8600000000000829,0.6000000000000449,0.6046511627907277,2,13,0.13333333333333333
LONG_1.5_002,1.5,LONG,2024-01-15T08:35:00.000000000Z,london,monday,5.00000000000167,-4.900000000001015,0.8500000000002395,0.4250000000005638,0.5764705882352511,3,12,0.2
LONG_1.5_002,1.5,LONG,2024-01-15T08:36:00.000000000Z,london,monday,5.399999999999849,-5.399999999999849,0.9000000000001229,0.20000000000020002,0.5999999999999013,4,11,0.26666666666666666
LONG_1.5_002,1.5,LONG,2024-01-15T08:37:00.000000000Z,london,monday,4.999999999999449,-4.500000000000615,0.9099999999999664,0.2999999999997449,0.4945054945055803,5,10,0.3333333333333333
LONG_1.5_002,1.5,LONG,2024-01-15T08:38:00.000000000Z,london,monday,4.3999999999999595,-2.100000000000435,0.8699999999999264,0.5249999999995536,0.24137931034489798,6,9,0.4
LONG_1.5_002,1.5,LONG,2024-01-15T08:39:00.000000000Z,london,monday,4.3999999999999595,-1.900000000001345,0.8899999999998354,0.7499999999993623,0.21348314606760635,7,8,0.4666666666666667
LONG_1.5_002,1.5,LONG,2024-01-15T08:40:00.000000000Z,london,monday,2.4999999999986144,1.0999999999983245,0.5899999999998684,0.7249999999997536,0.1864406779658593,8,7,0.5333333333333333
LONG_1.5_002,1.5,LONG,2024-01-15T08:41:00.000000000Z,london,monday,2.4999999999986144,-1.5999999999993797,0.6999999999999229,1.074999999999826,0.22857142857136514,9,6,0.6
LONG_1.5_002,1.5,LONG,2024-01-15T08:42:00.000000000Z,london,monday,2.4999999999986144,0.6000000000017103,0.6399999999999739,1.0250000000000536,0.09375000000027105,10,5,0.6666666666666666
LONG_1.5_002,1.5,LONG,2024-01-15T08:43:00.000000000Z,london,monday,2.4999999999986144,1.2999999999996348,0.7099999999997664,0.9749999999997261,0.18309859154930458,11,4,0.7333333333333333
LONG_1.5_002,1.5,LONG,2024-01-15T08:44:00.000000000Z,london,monday,2.4999999999986144,1.7000000000000348,0.7299999999996754,0.9499999999995623,0.23287671232887547,12,3,0.8
LONG_1.5_002,1.5,LONG,2024-01-15T08:45:00.000000000Z,london,monday,2.4999999999986144,-0.10000000000065512,0.8899999999996133,0.8999999999997899,0.011235955056258266,13,2,0.8666666666666667
LONG_1.5_002,1.5,LONG,2024-01-15T08:46:00.000000000Z,london,monday,2.4999999999986144,1.5999999999993797,0.9599999999998499,0.9999999999998899,0.1666666666666281,14,1,0.9333333333333333
LONG_1.5_002,1.5,LONG,2024-01-15T08:47:00.000000000Z,london,monday,2.2999999999995246,1.500000000000945,0.9500000000000064,0.900000000000345,0.15789473684220368,15,0,1.0
LONG_1.5_003,1.5,LONG,2024-01-15T09:02:00.000000000Z,london,monday,5.800000000000249,-5.800000000000249,0.7199999999996098,1.1499999999997623,0.8055555555560268,0,28,0.0
LONG_1.5_003,1.5,LONG,2024-01-15T09:03:00.000000000Z,london,monday,5.699999999999594,-5.1000000000001044,0.7099999999995443,1.174999999999926,0.7183098591554052,1,27,0.03571428571428571
LONG_1.5_003,1.5,LONG,2024-01-15T09:04:00.000000000Z,london,monday,5.699999999999594,-4.899999999998794,0.7299999999996754,0.9999999999998899,0.6712328767124621,2,26,0.07142857142857142
LONG_1.5_003,1.5,LONG,2024-01-15T09:05:00.000000000Z,london,monday,4.599999999999049,-3.5999999999991594,0.5999999999997119,0.7250000000003087,0.6000000000001481,3,25,0.10714285714285714
LONG_1.5_003,1.5,LONG,2024-01-15T09:06:00.000000000Z,london,monday,4.599999999999049,-2.4000000000001798,0.6799999999997919,0.4500000000001725,0.3529411764707227,4,24,0.14285714285714285
LONG_1.5_003,1.5,LONG,2024-01-15T09:07:00.000000000Z,london,monday,4.599999999999049,-2.900000000001235,0.7299999999998974,0.5000000000005,0.39726027397282776,5,23,0.17857142857142858
LONG_1.5_003,1.5,LONG,2024-01-15T09:08:00.000000000Z,london,monday,4.599999999999049,-3.9999999999995595,0.7600000000000939,0.5500000000002725,0.5263157894735612,6,22,0.21428571428571427
LONG_1.5_003,1.5,LONG,2024-01-15T09:09:00.000000000Z,london,monday,4.3999999999999595,-3.20000000000098,0.8000000000001339,0.700000000000145,0.40000000000005553,7,21,0.25
LONG_1.5_003,1.5,LONG,2024-01-15T09:10:00.000000000Z,london,monday,3.1999999999987594,-1.7999999999984695,0.700000000000145,0.5000000000005,0.2571428571425852,8,20,0.2857142857142857
LONG_1.5_003,1.5,LONG,2024-01-15T09:11:00.000000000Z,london,monday,2.100000000000435,-0.40000000000040004,0.620000000000287,0.4500000000001725,0.06451612903229273,9,19,0.32142857142857145
LONG_1.5_003,1.5,LONG,2024-01-15T09:12:00.000000000Z,london,monday,1.9999999999997797,1.9999999999997797,0.440000000000218,0.3500000000000725,0.4545454545451793,10,18,0.35714285714285715
LONG_1.5_003,1.5,LONG,2024-01-15T09:13:00.000000000Z,london,monday,1.7000000000000348,0.0,0.580000000000247,0.6250000000002087,0.0,11,17,0.39285714285714285
LONG_1.5_003,1.5,LONG,2024-01-15T09:14:00.000000000Z,london,monday,1.7000000000000348,0.4999999999988347,0.6300000000001305,0.8249999999998536,0.07936507936487797,12,16,0.42857142857142855
LONG_1.5_003,1.5,LONG,2024-01-15T09:15:00.000000000Z,london,monday,1.7000000000000348,-0.20000000000131024,0.700000000000145,0.9249999999999536,0.028571428571609832,13,15,0.4642857142857143
